,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,track_name
2014,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,audio_features,0CokSRCu5hZgPxcZBaEzVE,spotify:track:0CokSRCu5hZgPxcZBaEzVE,https://api.spotify.com/v1/tracks/0CokSRCu5hZgPxcZBaEzVE,https://api.spotify.com/v1/audio-analysis/0CokSRCu5hZgPxcZBaEzVE,220454,4,Macklemore,Glorious (feat. Skylar Grey)
2015,0.572,0.88,2,-8.085,1,0.444,0.0645,0.0,0.697,0.568,145.935,audio_features,4FQDZwcvvXpqpPMquZ6qTV,spotify:track:4FQDZwcvvXpqpPMquZ6qTV,https://api.spotify.com/v1/tracks/4FQDZwcvvXpqpPMquZ6qTV,https://api.spotify.com/v1/audio-analysis/4FQDZwcvvXpqpPMquZ6qTV,299630,4,Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton
2016,0.59,0.908,8,-3.789,1,0.084,0.285,0.0,0.36,0.874,160.028,audio_features,573lk7KShUhGly2VyAmdyj,spotify:track:573lk7KShUhGly2VyAmdyj,https://api.spotify.com/v1/tracks/573lk7KShUhGly2VyAmdyj,https://api.spotify.com/v1/audio-analysis/573lk7KShUhGly2VyAmdyj,217840,4,Maddie & Tae,Girl In A Country Song
2017,0.659,0.74,6,-5.759,0,0.0385,0.0452,0.0,0.0975,0.753,90.051,audio_features,20N43ngRf1SK2LOTmQMGbl,spotify:track:20N43ngRf1SK2LOTmQMGbl,https://api.spotify.com/v1/tracks/20N43ngRf1SK2LOTmQMGbl,https://api.spotify.com/v1/audio-analysis/20N43ngRf1SK2LOTmQMGbl,189253,4,Madeline Merlo,Neon Love
2018,0.653,0.76,1,-4.892,0,0.0556,0.00514,3.79e-05,0.0658,0.133,119.905,audio_features,7lqsmY0ifoZsqBU6DpbCIq,spotify:track:7lqsmY0ifoZsqBU6DpbCIq,https://api.spotify.com/v1/tracks/7lqsmY0ifoZsqBU6DpbCIq,https://api.spotify.com/v1/audio-analysis/7lqsmY0ifoZsqBU6DpbCIq,203680,4,Madison Beer,All For Love
2019,0.705,0.707,0,-5.174,1,0.0534,0.0799,0.0,0.149,0.452,117.974,audio_features,1X4ZkhlRRohkV33cITaJYs,spotify:track:1X4ZkhlRRohkV33cITaJYs,https://api.spotify.com/v1/tracks/1X4ZkhlRRohkV33cITaJYs,https://api.spotify.com/v1/audio-analysis/1X4ZkhlRRohkV33cITaJYs,207734,4,Madison Beer,Baby
2020,0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,audio_features,1oHClQEgDmmbcEx12Kc5nZ,spotify:track:1oHClQEgDmmbcEx12Kc5nZ,https://api.spotify.com/v1/tracks/1oHClQEgDmmbcEx12Kc5nZ,https://api.spotify.com/v1/audio-analysis/1oHClQEgDmmbcEx12Kc5nZ,189693,4,Madonna,4 Minutes (feat. Justin Timberlake & Timbaland)
2021,0.649,0.647,9,-7.695,0,0.0452,0.0039,0.161,0.0686,0.405,125.02,audio_features,3850dYVgOFIXJh5U4BFEWH,spotify:track:3850dYVgOFIXJh5U4BFEWH,https://api.spotify.com/v1/tracks/3850dYVgOFIXJh5U4BFEWH,https://api.spotify.com/v1/audio-analysis/3850dYVgOFIXJh5U4BFEWH,337733,4,Madonna,Hung Up
2022,0.657,0.569,2,-6.287,1,0.0542,0.201,1.38e-05,0.126,0.399,102.054,audio_features,6UnCGAEmrbGIOSmGRZQ1M2,spotify:track:6UnCGAEmrbGIOSmGRZQ1M2,https://api.spotify.com/v1/tracks/6UnCGAEmrbGIOSmGRZQ1M2,https://api.spotify.com/v1/audio-analysis/6UnCGAEmrbGIOSmGRZQ1M2,233880,4,Maggie Rogers,Light On
2023,0.67,0.791,0,-6.187,1,0.057,0.000915,0.834,0.102,0.891,164.049,audio_features,18SarswGak5FBpzi0FHr2g,spotify:track:18SarswGak5FBpzi0FHr2g,https://api.spotify.com/v1/tracks/18SarswGak5FBpzi0FHr2g,https://api.spotify.com/v1/audio-analysis/18SarswGak5FBpzi0FHr2g,198920,4,Magic City Hippies,Indiana - Instrumental
2024,0.695,0.746,5,-3.952,0,0.0482,0.227,0.0,0.254,0.576,91.698,audio_features,4JSEMSiKPVcIEBQIlmGuI3,spotify:track:4JSEMSiKPVcIEBQIlmGuI3,https://api.spotify.com/v1/tracks/4JSEMSiKPVcIEBQIlmGuI3,https://api.spotify.com/v1/audio-analysis/4JSEMSiKPVcIEBQIlmGuI3,167680,4,Mahalia,Simmer (feat. Burna Boy)
2025,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,audio_features,0b18g3G5spr4ZCkz7Y6Q0Q,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,https://api.spotify.com/v1/tracks/0b18g3G5spr4ZCkz7Y6Q0Q,https://api.spotify.com/v1/audio-analysis/0b18g3G5spr4ZCkz7Y6Q0Q,186210,4,Majestic,Rasputin
2026,0.797,0.5,0,-6.964,0,0.0354,0.0579,0.0,0.122,0.492,106.957,audio_features,4D2Z8yUlhaDD81ubWpcRdt,spotify:track:4D2Z8yUlhaDD81ubWpcRdt,https://api.spotify.com/v1/tracks/4D2Z8yUlhaDD81ubWpcRdt,https://api.spotify.com/v1/audio-analysis/4D2Z8yUlhaDD81ubWpcRdt,215327,4,Majid Jordan,All Over You
2027,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,audio_features,7zsXy7vlHdItvUSH8EwQss,spotify:track:7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,185360,4,Major Lazer,Cold Water
2028,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,audio_features,1Lim1Py7xBgbAkAys3AGAG,spotify:track:1Lim1Py7xBgbAkAys3AGAG,https://api.spotify.com/v1/tracks/1Lim1Py7xBgbAkAys3AGAG,https://api.spotify.com/v1/audio-analysis/1Lim1Py7xBgbAkAys3AGAG,176561,4,Major Lazer,Lean On
2029,0.803,0.743,1,-3.602,0,0.0681,0.105,2.12e-06,0.099,0.674,108.005,audio_features,7yLqa0LloZ3RdiOyC1iMyx,spotify:track:7yLqa0LloZ3RdiOyC1iMyx,https://api.spotify.com/v1/tracks/7yLqa0LloZ3RdiOyC1iMyx,https://api.spotify.com/v1/audio-analysis/7yLqa0LloZ3RdiOyC1iMyx,203180,4,Major Lazer,Run Up
2030,0.446,0.617,2,-8.61,1,0.0495,0.0645,0.0108,0.678,0.329,126.805,audio_features,3kP2WtpH0iTILdXPmEVstH,spotify:track:3kP2WtpH0iTILdXPmEVstH,https://api.spotify.com/v1/tracks/3kP2WtpH0iTILdXPmEVstH,https://api.spotify.com/v1/audio-analysis/3kP2WtpH0iTILdXPmEVstH,263800,4,Malice,6 Feet From The Edge (feat. Scott Something or Other From Creed)
2031,0.666,0.781,8,-6.882,1,0.0593,0.111,0.0,0.108,0.367,93.532,audio_features,64gCM9yZv2jpNflclKUnXu,spotify:track:64gCM9yZv2jpNflclKUnXu,https://api.spotify.com/v1/tracks/64gCM9yZv2jpNflclKUnXu,https://api.spotify.com/v1/audio-analysis/64gCM9yZv2jpNflclKUnXu,287240,4,Manau,La tribu de Dana
2032,0.396,0.898,6,-5.428,1,0.0544,0.000272,0.000708,0.287,0.352,164.727,audio_features,69BMd64Zq2W84cOeCRguEp,spotify:track:69BMd64Zq2W84cOeCRguEp,https://api.spotify.com/v1/tracks/69BMd64Zq2W84cOeCRguEp,https://api.spotify.com/v1/audio-analysis/69BMd64Zq2W84cOeCRguEp,297493,4,Manchester Orchestra,I've Got Friends
2033,0.715,0.528,2,-9.531,1,0.0392,0.731,0.0,0.106,0.855,129.962,audio_features,6ADbZPiWZNsaCiIvsg5iq6,spotify:track:6ADbZPiWZNsaCiIvsg5iq6,https://api.spotify.com/v1/tracks/6ADbZPiWZNsaCiIvsg5iq6,https://api.spotify.com/v1/audio-analysis/6ADbZPiWZNsaCiIvsg5iq6,255267,4,Manel,Benvolgut
2034,0.267,0.814,0,-6.181,1,0.0417,0.000236,0.00937,0.287,0.271,128.33,audio_features,7GCd3jQb213rg7ct0VF0y5,spotify:track:7GCd3jQb213rg7ct0VF0y5,https://api.spotify.com/v1/tracks/7GCd3jQb213rg7ct0VF0y5,https://api.spotify.com/v1/audio-analysis/7GCd3jQb213rg7ct0VF0y5,291360,5,Manic Street Preachers,If You Tolerate This Your Children Will Be Next
2035,0.522,0.801,4,-3.641,1,0.0301,8.2e-06,0.0685,0.174,0.197,112.445,audio_features,5ibELGcXGqX5x9TWFeNPxY,spotify:track:5ibELGcXGqX5x9TWFeNPxY,https://api.spotify.com/v1/tracks/5ibELGcXGqX5x9TWFeNPxY,https://api.spotify.com/v1/audio-analysis/5ibELGcXGqX5x9TWFeNPxY,305707,4,Manic Street Preachers,Motorcycle Emptiness
2036,0.698,0.722,1,-6.571,1,0.146,0.0134,1.03e-05,0.115,0.753,126.739,audio_features,3JtZOzDBYiyCaPirlVRL5t,spotify:track:3JtZOzDBYiyCaPirlVRL5t,https://api.spotify.com/v1/tracks/3JtZOzDBYiyCaPirlVRL5t,https://api.spotify.com/v1/audio-analysis/3JtZOzDBYiyCaPirlVRL5t,155053,5,Manu Gavassi,Deve ser horrível dormir sem mim
2037,0.792,0.742,8,-7.297,1,0.0333,0.157,0.00305,0.0746,0.958,129.978,audio_features,764CzaTbp1XEzgbgf83bLE,spotify:track:764CzaTbp1XEzgbgf83bLE,https://api.spotify.com/v1/tracks/764CzaTbp1XEzgbgf83bLE,https://api.spotify.com/v1/audio-analysis/764CzaTbp1XEzgbgf83bLE,174253,4,Marc Lavoine,Dis-moi que l'amour
2038,0.577,0.273,5,-16.428,1,0.0499,0.496,0.0,0.0914,0.547,79.995,audio_features,1fU9wVDi3yZrawv1Rc4vcS,spotify:track:1fU9wVDi3yZrawv1Rc4vcS,https://api.spotify.com/v1/tracks/1fU9wVDi3yZrawv1Rc4vcS,https://api.spotify.com/v1/audio-analysis/1fU9wVDi3yZrawv1Rc4vcS,219973,3,Marc Lavoine,Elle a les yeux revolver
2039,0.485,0.834,9,-5.413,1,0.0715,0.0665,0.0,0.28,0.659,90.933,audio_features,58spuRyMUsjKHQHEGwLC99,spotify:track:58spuRyMUsjKHQHEGwLC99,https://api.spotify.com/v1/tracks/58spuRyMUsjKHQHEGwLC99,https://api.spotify.com/v1/audio-analysis/58spuRyMUsjKHQHEGwLC99,211767,4,Maren Morris,80s Mercedes
2040,0.44,0.793,6,-3.95,1,0.0501,0.0677,0.0,0.0788,0.447,143.603,audio_features,0pGXe7umwkcCm01Ipoxp0U,spotify:track:0pGXe7umwkcCm01Ipoxp0U,https://api.spotify.com/v1/tracks/0pGXe7umwkcCm01Ipoxp0U,https://api.spotify.com/v1/audio-analysis/0pGXe7umwkcCm01Ipoxp0U,250653,4,Maren Morris,GIRL
2041,0.612,0.57,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.004,audio_features,7yFhA2fUsL2oIMWlw5DaHQ,spotify:track:7yFhA2fUsL2oIMWlw5DaHQ,https://api.spotify.com/v1/tracks/7yFhA2fUsL2oIMWlw5DaHQ,https://api.spotify.com/v1/audio-analysis/7yFhA2fUsL2oIMWlw5DaHQ,197293,4,Maren Morris,The Bones
2042,0.705,0.499,1,-7.969,1,0.0265,0.409,6.59e-05,0.103,0.391,98.686,audio_features,5VBcEJ4mtXTmVEJtc7hx2g,spotify:track:5VBcEJ4mtXTmVEJtc7hx2g,https://api.spotify.com/v1/tracks/5VBcEJ4mtXTmVEJtc7hx2g,https://api.spotify.com/v1/audio-analysis/5VBcEJ4mtXTmVEJtc7hx2g,229507,4,Maria Muldaur,Midnight at the Oasis
2043,0.792,0.703,0,-3.057,1,0.256,0.283,0.000164,0.319,0.726,180.032,audio_features,3WWAcF4zJhyZj3s9D7qSV9,spotify:track:3WWAcF4zJhyZj3s9D7qSV9,https://api.spotify.com/v1/tracks/3WWAcF4zJhyZj3s9D7qSV9,https://api.spotify.com/v1/audio-analysis/3WWAcF4zJhyZj3s9D7qSV9,213333,4,Mariah Angeliq,Perreito
2044,0.676,0.755,4,-5.333,1,0.0388,0.322,0.0,0.298,0.425,107.03,audio_features,1ahAuX3F6tDdNRfMdiLsv6,spotify:track:1ahAuX3F6tDdNRfMdiLsv6,https://api.spotify.com/v1/tracks/1ahAuX3F6tDdNRfMdiLsv6,https://api.spotify.com/v1/audio-analysis/1ahAuX3F6tDdNRfMdiLsv6,199947,4,Mariah Carey,#Beautiful
2045,0.786,0.623,2,-5.036,1,0.0738,0.0056,0.0,0.0866,0.88,120.05,audio_features,2vCyLvNnBguMAY6iESbxjf,spotify:track:2vCyLvNnBguMAY6iESbxjf,https://api.spotify.com/v1/tracks/2vCyLvNnBguMAY6iESbxjf,https://api.spotify.com/v1/audio-analysis/2vCyLvNnBguMAY6iESbxjf,208200,4,Marianas Trench,Haven't Had Enough
2046,0.658,0.62,4,-6.359,1,0.0377,0.0459,0.0,0.102,0.495,105.955,audio_features,1jNwL2XWMaCbQ8bFnzMkye,spotify:track:1jNwL2XWMaCbQ8bFnzMkye,https://api.spotify.com/v1/tracks/1jNwL2XWMaCbQ8bFnzMkye,https://api.spotify.com/v1/audio-analysis/1jNwL2XWMaCbQ8bFnzMkye,225428,4,Marianas Trench,I Knew You When
2047,0.661,0.887,9,-3.343,1,0.0774,0.0762,0.0,0.06,0.774,103.968,audio_features,48MldorMkokOk5r93O8yjG,spotify:track:48MldorMkokOk5r93O8yjG,https://api.spotify.com/v1/tracks/48MldorMkokOk5r93O8yjG,https://api.spotify.com/v1/audio-analysis/48MldorMkokOk5r93O8yjG,214094,4,Marianas Trench,Rhythm of Your Heart
2048,0.548,0.954,9,-4.008,1,0.0806,5.49e-05,0.000137,0.245,0.488,130.086,audio_features,4Ppy0KysTPcXyzyP5JiJDx,spotify:track:4Ppy0KysTPcXyzyP5JiJDx,https://api.spotify.com/v1/tracks/4Ppy0KysTPcXyzyP5JiJDx,https://api.spotify.com/v1/audio-analysis/4Ppy0KysTPcXyzyP5JiJDx,205720,4,Marilyn Manson,mOBSCENE
2049,0.657,0.679,2,-5.511,1,0.0269,0.00246,0.0,0.211,0.331,120.007,audio_features,6TwfdLbaxTKzQi3AgsZNzx,spotify:track:6TwfdLbaxTKzQi3AgsZNzx,https://api.spotify.com/v1/tracks/6TwfdLbaxTKzQi3AgsZNzx,https://api.spotify.com/v1/audio-analysis/6TwfdLbaxTKzQi3AgsZNzx,225307,4,Maroon 5,Daylight
2050,0.745,0.867,1,-2.446,1,0.0374,0.017,0.0,0.281,0.936,106.006,audio_features,4xSjIgsYgd36OAK4QZ55Pr,spotify:track:4xSjIgsYgd36OAK4QZ55Pr,https://api.spotify.com/v1/tracks/4xSjIgsYgd36OAK4QZ55Pr,https://api.spotify.com/v1/audio-analysis/4xSjIgsYgd36OAK4QZ55Pr,201000,4,Maroon 5,If I Never See Your Face Again
2051,0.674,0.74,11,-4.517,0,0.0419,0.000637,0.0,0.111,0.431,143.998,audio_features,6tVrmsbI5HVDgOlFSTrQjB,spotify:track:6tVrmsbI5HVDgOlFSTrQjB,https://api.spotify.com/v1/tracks/6tVrmsbI5HVDgOlFSTrQjB,https://api.spotify.com/v1/audio-analysis/6tVrmsbI5HVDgOlFSTrQjB,185280,4,Maroon 5,Lucky Strike
2052,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,audio_features,4gbVRS8gloEluzf0GzDOFc,spotify:track:4gbVRS8gloEluzf0GzDOFc,https://api.spotify.com/v1/tracks/4gbVRS8gloEluzf0GzDOFc,https://api.spotify.com/v1/audio-analysis/4gbVRS8gloEluzf0GzDOFc,189960,4,Maroon 5,Maps
2053,0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,audio_features,1LmN9SSHISbtp9LoaR5ZVJ,spotify:track:1LmN9SSHISbtp9LoaR5ZVJ,https://api.spotify.com/v1/tracks/1LmN9SSHISbtp9LoaR5ZVJ,https://api.spotify.com/v1/audio-analysis/1LmN9SSHISbtp9LoaR5ZVJ,231387,4,Maroon 5,Payphone
2054,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,audio_features,0zzVTGyRrWpQu8Fr28NRAv,spotify:track:0zzVTGyRrWpQu8Fr28NRAv,https://api.spotify.com/v1/tracks/0zzVTGyRrWpQu8Fr28NRAv,https://api.spotify.com/v1/audio-analysis/0zzVTGyRrWpQu8Fr28NRAv,159863,4,Marshmello,OK Not To Be OK
2055,0.611,0.644,6,-7.607,0,0.0553,0.124,0.0,0.124,0.13,105.969,audio_features,6jA8HL9i4QGzsj6fjoxp8Y,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,https://api.spotify.com/v1/tracks/6jA8HL9i4QGzsj6fjoxp8Y,https://api.spotify.com/v1/audio-analysis/6jA8HL9i4QGzsj6fjoxp8Y,221904,4,Martin Garrix,There for You
2056,0.601,0.682,10,-5.905,1,0.0338,0.0856,0.00384,0.132,0.17,94.999,audio_features,2H8LPaY3NSjmOFMH2Rygnz,spotify:track:2H8LPaY3NSjmOFMH2Rygnz,https://api.spotify.com/v1/tracks/2H8LPaY3NSjmOFMH2Rygnz,https://api.spotify.com/v1/audio-analysis/2H8LPaY3NSjmOFMH2Rygnz,211200,4,Matoma,Running Out
2057,0.871,0.892,7,-3.662,0,0.101,0.00565,0.085,0.125,0.623,127.011,audio_features,2c8jHdG46Pg89OCRFEPVCS,spotify:track:2c8jHdG46Pg89OCRFEPVCS,https://api.spotify.com/v1/tracks/2c8jHdG46Pg89OCRFEPVCS,https://api.spotify.com/v1/audio-analysis/2c8jHdG46Pg89OCRFEPVCS,213838,4,Matt Houston,Booty Shake
2058,0.682,0.778,0,-4.994,1,0.041,0.0195,0.0,0.371,0.419,130.005,audio_features,5oAvvmZpPke4azxBXpPURN,spotify:track:5oAvvmZpPke4azxBXpPURN,https://api.spotify.com/v1/tracks/5oAvvmZpPke4azxBXpPURN,https://api.spotify.com/v1/audio-analysis/5oAvvmZpPke4azxBXpPURN,182219,4,Max Boublil,J'aime les moches
2059,0.593,0.169,1,-15.481,1,0.0525,0.713,0.0,0.128,0.453,126.136,audio_features,4EucYViqJKQ4lCECHnec1P,spotify:track:4EucYViqJKQ4lCECHnec1P,https://api.spotify.com/v1/tracks/4EucYViqJKQ4lCECHnec1P,https://api.spotify.com/v1/audio-analysis/4EucYViqJKQ4lCECHnec1P,165560,1,Maxime Le Forestier,San Francisco
2060,0.582,0.69,5,-6.186,0,0.0247,0.00301,0.0,0.377,0.367,99.986,audio_features,4lZUcBkMclsnaoyAWijB8R,spotify:track:4lZUcBkMclsnaoyAWijB8R,https://api.spotify.com/v1/tracks/4lZUcBkMclsnaoyAWijB8R,https://api.spotify.com/v1/audio-analysis/4lZUcBkMclsnaoyAWijB8R,298360,4,Mayday Parade,12 Through 15
2061,0.426,0.868,1,-3.702,1,0.047,6.54e-05,0.0,0.0723,0.402,149.042,audio_features,05qCCJQJiOwvPQBb7akf1R,spotify:track:05qCCJQJiOwvPQBb7akf1R,https://api.spotify.com/v1/tracks/05qCCJQJiOwvPQBb7akf1R,https://api.spotify.com/v1/audio-analysis/05qCCJQJiOwvPQBb7akf1R,216000,4,Mayday Parade,Jamie All Over
2062,0.378,0.892,10,-4.371,0,0.0807,0.000226,0.0,0.526,0.325,162.024,audio_features,6gxupt6imt0qIdbE8e356n,spotify:track:6gxupt6imt0qIdbE8e356n,https://api.spotify.com/v1/tracks/6gxupt6imt0qIdbE8e356n,https://api.spotify.com/v1/audio-analysis/6gxupt6imt0qIdbE8e356n,209453,4,Mayday Parade,Jersey
2063,0.537,0.84,2,-4.017,0,0.0292,0.0189,0.0,0.336,0.504,95.042,audio_features,0UIxXKrszxZJKyNKgIeOk7,spotify:track:0UIxXKrszxZJKyNKgIeOk7,https://api.spotify.com/v1/tracks/0UIxXKrszxZJKyNKgIeOk7,https://api.spotify.com/v1/audio-analysis/0UIxXKrszxZJKyNKgIeOk7,224880,4,McFly,Lies
2064,0.842,0.789,6,-8.733,0,0.178,0.0265,0.0,0.355,0.795,111.113,audio_features,08TILUAN56HJoS1d9mNRty,spotify:track:08TILUAN56HJoS1d9mNRty,https://api.spotify.com/v1/tracks/08TILUAN56HJoS1d9mNRty,https://api.spotify.com/v1/audio-analysis/08TILUAN56HJoS1d9mNRty,170641,4,Megan Thee Stallion,Circles
2065,0.872,0.814,0,-4.568,1,0.155,0.00485,1.96e-06,0.214,0.57,98.985,audio_features,5N1o6d8zGcSZSeMFkOUQOk,spotify:track:5N1o6d8zGcSZSeMFkOUQOk,https://api.spotify.com/v1/tracks/5N1o6d8zGcSZSeMFkOUQOk,https://api.spotify.com/v1/audio-analysis/5N1o6d8zGcSZSeMFkOUQOk,199427,4,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)
2066,0.934,0.694,11,-5.849,0,0.101,0.0971,1.2e-06,0.477,0.833,123.831,audio_features,3KwwE4sgCzMaKWq6QBebmX,spotify:track:3KwwE4sgCzMaKWq6QBebmX,https://api.spotify.com/v1/tracks/3KwwE4sgCzMaKWq6QBebmX,https://api.spotify.com/v1/audio-analysis/3KwwE4sgCzMaKWq6QBebmX,181240,4,Meghan Trainor,Me Too
2067,0.827,0.658,6,-3.846,1,0.0517,0.0224,0.0,0.0417,0.523,115.016,audio_features,7fCNUWi6uflDTQ08srxMZk,spotify:track:7fCNUWi6uflDTQ08srxMZk,https://api.spotify.com/v1/tracks/7fCNUWi6uflDTQ08srxMZk,https://api.spotify.com/v1/audio-analysis/7fCNUWi6uflDTQ08srxMZk,152862,4,Meghan Trainor,No Excuses
2068,0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,audio_features,46RVKt5Edm1zl0rXhPJZxz,spotify:track:46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/tracks/46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/audio-analysis/46RVKt5Edm1zl0rXhPJZxz,220867,4,Men At Work,Down Under
2069,0.683,0.728,0,-5.201,0,0.0342,0.249,0.0,0.204,0.465,130.014,audio_features,6eSjPqhIZDYu01ilARGhED,spotify:track:6eSjPqhIZDYu01ilARGhED,https://api.spotify.com/v1/tracks/6eSjPqhIZDYu01ilARGhED,https://api.spotify.com/v1/audio-analysis/6eSjPqhIZDYu01ilARGhED,198613,4,Merwan Rim,Il suffira d'un signe
2070,0.452,0.885,9,-6.159,1,0.0806,0.0093,0.000945,0.113,0.114,139.021,audio_features,4z2xy1UYMu70xCkWudeL96,spotify:track:4z2xy1UYMu70xCkWudeL96,https://api.spotify.com/v1/tracks/4z2xy1UYMu70xCkWudeL96,https://api.spotify.com/v1/audio-analysis/4z2xy1UYMu70xCkWudeL96,234587,4,Metric,Gimme Sympathy
2071,0.534,0.905,0,-3.52,1,0.134,0.00198,0.0,0.0519,0.576,159.936,audio_features,2OsKN9Oy9Lt1xfxgH97Vaj,spotify:track:2OsKN9Oy9Lt1xfxgH97Vaj,https://api.spotify.com/v1/tracks/2OsKN9Oy9Lt1xfxgH97Vaj,https://api.spotify.com/v1/audio-analysis/2OsKN9Oy9Lt1xfxgH97Vaj,237866,4,Metro Station,She Likes Girls
2072,0.279,0.773,7,-6.718,0,0.0554,0.0194,0.0,0.0762,0.354,95.971,audio_features,1XUiFMK48Yy4fgds8l9aLH,spotify:track:1XUiFMK48Yy4fgds8l9aLH,https://api.spotify.com/v1/tracks/1XUiFMK48Yy4fgds8l9aLH,https://api.spotify.com/v1/audio-analysis/1XUiFMK48Yy4fgds8l9aLH,214745,4,MiC LOWRY,Oh Lord
2073,0.702,0.828,11,-7.332,0,0.0568,0.0219,0.00281,0.311,0.786,126.969,audio_features,20bh4NA5zAgtzvqEO585JC,spotify:track:20bh4NA5zAgtzvqEO585JC,https://api.spotify.com/v1/tracks/20bh4NA5zAgtzvqEO585JC,https://api.spotify.com/v1/audio-analysis/20bh4NA5zAgtzvqEO585JC,201963,4,Mia Martina,Burning
2074,0.773,0.859,11,-4.913,1,0.0747,0.0855,0.00018,0.914,0.813,118.458,audio_features,3S2R0EVwBSAVMd5UMgKTL0,spotify:track:3S2R0EVwBSAVMd5UMgKTL0,https://api.spotify.com/v1/tracks/3S2R0EVwBSAVMd5UMgKTL0,https://api.spotify.com/v1/audio-analysis/3S2R0EVwBSAVMd5UMgKTL0,357267,4,Michael Jackson,Thriller
2075,0.617,0.533,3,-11.516,0,0.0651,0.0891,4.04e-06,0.0415,0.835,158.86,audio_features,0QKfiqpEU4h9ycPSzIFwYe,spotify:track:0QKfiqpEU4h9ycPSzIFwYe,https://api.spotify.com/v1/tracks/0QKfiqpEU4h9ycPSzIFwYe,https://api.spotify.com/v1/audio-analysis/0QKfiqpEU4h9ycPSzIFwYe,244707,4,Michael Sembello,Maniac
2076,0.817,0.44,9,-11.579,0,0.042,0.678,7.8e-05,0.117,0.772,103.446,audio_features,7w0uMCTE1TBIGfUYIYYjuL,spotify:track:7w0uMCTE1TBIGfUYIYYjuL,https://api.spotify.com/v1/tracks/7w0uMCTE1TBIGfUYIYYjuL,https://api.spotify.com/v1/audio-analysis/7w0uMCTE1TBIGfUYIYYjuL,222120,4,Michel Berger,Chanter pour ceux qui sont loin de chez eux - Remasterisé en 2002
2077,0.578,0.751,7,-8.355,0,0.0306,0.527,0.0134,0.0484,0.667,102.905,audio_features,496eQC5FPo3dmfNRXPcmps,spotify:track:496eQC5FPo3dmfNRXPcmps,https://api.spotify.com/v1/tracks/496eQC5FPo3dmfNRXPcmps,https://api.spotify.com/v1/audio-analysis/496eQC5FPo3dmfNRXPcmps,282813,4,Michel Berger,La groupie du pianiste - Remasterisé en 2002
2078,0.679,0.585,0,-12.579,1,0.033,0.394,1.58e-05,0.133,0.923,143.584,audio_features,4bqzWAxQdzwW8BGjFI02CJ,spotify:track:4bqzWAxQdzwW8BGjFI02CJ,https://api.spotify.com/v1/tracks/4bqzWAxQdzwW8BGjFI02CJ,https://api.spotify.com/v1/audio-analysis/4bqzWAxQdzwW8BGjFI02CJ,166467,4,Michel Delpech,Le Loir-et-Cher
2079,0.587,0.486,2,-12.924,1,0.0562,0.159,0.000239,0.253,0.707,171.369,audio_features,10TsFYqusA7KKiUC1IhPDw,spotify:track:10TsFYqusA7KKiUC1IhPDw,https://api.spotify.com/v1/tracks/10TsFYqusA7KKiUC1IhPDw,https://api.spotify.com/v1/audio-analysis/10TsFYqusA7KKiUC1IhPDw,204640,4,Michel Delpech,Pour un flirt
2080,0.255,0.818,0,-5.909,0,0.0435,0.032,0.000221,0.193,0.541,201.842,audio_features,5zUclV6fjXQlOHZfQ9IUgI,spotify:track:5zUclV6fjXQlOHZfQ9IUgI,https://api.spotify.com/v1/tracks/5zUclV6fjXQlOHZfQ9IUgI,https://api.spotify.com/v1/audio-analysis/5zUclV6fjXQlOHZfQ9IUgI,236360,4,Michel Delpech,Quand j'étais chanteur
2081,0.395,0.578,9,-7.728,0,0.039,0.47,0.0,0.171,0.689,166.227,audio_features,1GdtMDRiaF1EnG2LJpELme,spotify:track:1GdtMDRiaF1EnG2LJpELme,https://api.spotify.com/v1/tracks/1GdtMDRiaF1EnG2LJpELme,https://api.spotify.com/v1/audio-analysis/1GdtMDRiaF1EnG2LJpELme,195307,4,Michel Fugain & Le Big Bazar,Une belle histoire
